number,name,runningOffice,party
36422,SEVERINO DOS RAMOS LAURENTINO DOS SANTOS,STATE_REPRESENTATIVE,AGIR
36456,JOAB LIRA DA SILVA,STATE_REPRESENTATIVE,AGIR
36463,CLEONICE ALVES SANTOS,STATE_REPRESENTATIVE,AGIR
36500,HELENA NOBUCO SUZUKI TAKADACHI,STATE_REPRESENTATIVE,AGIR
36541,GENTIL ALVES DOS SANTOS NETO,STATE_REPRESENTATIVE,AGIR
36551,NERINALVA SANTOS SANTANA,STATE_REPRESENTATIVE,AGIR
36566,PEDRO PAULO DE OLIVEIRA FILHO,STATE_REPRESENTATIVE,AGIR
36600,MARCOS DOS SANTOS SENA,STATE_REPRESENTATIVE,AGIR
36636,KLEBER ADELIPIO BARROS SANTOS,STATE_REPRESENTATIVE,AGIR
36640,UBIRAJARA DE ARAUJO MORAIS,STATE_REPRESENTATIVE,AGIR
36661,SÉRGIO MARTINS DA SILVA,STATE_REPRESENTATIVE,AGIR
36666,ALEX FABIANO COSTA GARCIA,STATE_REPRESENTATIVE,AGIR
36700,FABIANO DA SILVA MONTEIRO,STATE_REPRESENTATIVE,AGIR
36712,GISELE CRISTINA DOS SANTOS SILVA,STATE_REPRESENTATIVE,AGIR
36722,NILSON PEREIRA DE ABREU,STATE_REPRESENTATIVE,AGIR
36779,JOSE DE OLIVEIRA LEME FILHO,STATE_REPRESENTATIVE,AGIR
36789,SHIRLEY PALADY CAMBUR,STATE_REPRESENTATIVE,AGIR
36820,WILLIANS ROCHA MONTEIRO,STATE_REPRESENTATIVE,AGIR
36841,SAMUEL DO CARMO,STATE_REPRESENTATIVE,AGIR
36888,CESAR BENEDITO ALVES,STATE_REPRESENTATIVE,AGIR
36889,SERGILVAN OLIVEIRA DE BRITO,STATE_REPRESENTATIVE,AGIR
36890,JOSE CICERO FERNANDES DA SILVA,STATE_REPRESENTATIVE,AGIR
36918,ANA CLAUDIA SEVERINO RIVERA,STATE_REPRESENTATIVE,AGIR
36936,HEITOR ROBERTO TOMMASINI,STATE_REPRESENTATIVE,AGIR
36960,SALVADOR FERREIRA DA SILVA JUNIOR,STATE_REPRESENTATIVE,AGIR
36963,REINALDO MARTINS,STATE_REPRESENTATIVE,AGIR
36969,TARCISIO BRUNO GUIDI,STATE_REPRESENTATIVE,AGIR
36980,OSNI RAMOS JUNIOR,STATE_REPRESENTATIVE,AGIR
36999,DONIZETE APARECIDO FERREIRA,STATE_REPRESENTATIVE,AGIR
40000,ANDRÉA WERNER SILVA BONOLI,STATE_REPRESENTATIVE,PSB
40001,ISABELA RODAS MESSIAS,STATE_REPRESENTATIVE,PSB
40004,ALBERTO ADRIANO DE JESUS,STATE_REPRESENTATIVE,PSB
40008,LUIZ JOSÉ TEGAMI,STATE_REPRESENTATIVE,PSB
40010,VANDERLEI NERES PEREIRA,STATE_REPRESENTATIVE,PSB
40012,TALITA DE LIMA BARBOSA,STATE_REPRESENTATIVE,PSB
40013,CELSO DA SILVA,STATE_REPRESENTATIVE,PSB
40015,MILTON NERY NETO,STATE_REPRESENTATIVE,PSB
40020,GERALDO ANTÔNIO DA NÓBREGA,STATE_REPRESENTATIVE,PSB
40021,EDNA PENHA DA SILVA,STATE_REPRESENTATIVE,PSB
40022,NATALINO DE JESUS,STATE_REPRESENTATIVE,PSB
40026,GERALDO RIBEIRO GUIMARÃES NETO,STATE_REPRESENTATIVE,PSB
40033,EMMERSON DE CAMARGO,STATE_REPRESENTATIVE,PSB
40040,MAYARA OLIVEIRA TORRES DA SILVA,STATE_REPRESENTATIVE,PSB
40044,ELISANDRA PEDROSO FERREIRA,STATE_REPRESENTATIVE,PSB
40050,ELVIO FERNANDEZ GONZALEZ,STATE_REPRESENTATIVE,PSB
40051,REINALDO RÚBIO RODA,STATE_REPRESENTATIVE,PSB
40054,ADRIANO DE OLIVEIRA SILVA DOS SANTOS,STATE_REPRESENTATIVE,PSB
40069,COSMO DAMIÃO FREITAS CID,STATE_REPRESENTATIVE,PSB
40070,JOSÉ DILSON DAS CHAGAS,STATE_REPRESENTATIVE,PSB
40077,EDSON FLORINDO PEREIRA,STATE_REPRESENTATIVE,PSB
40095,NILDO SILVESTRE DA SILVA,STATE_REPRESENTATIVE,PSB
40096,EDVAN JOSE DOS SANTOS,STATE_REPRESENTATIVE,PSB
40111,FÁBIO CESAR FERREIRA,STATE_REPRESENTATIVE,PSB
40112,LEIDE MENGATTI,STATE_REPRESENTATIVE,PSB
40113,JOSÉ RONALDO GOMES DA SILVA,STATE_REPRESENTATIVE,PSB
40120,GABRIEL BELÉM DOS SANTOS,STATE_REPRESENTATIVE,PSB
40121,MÁRIO MEDEIROS NETO,STATE_REPRESENTATIVE,PSB
40123,CAMILA GODOI DA SILVA RODRIGUES,STATE_REPRESENTATIVE,PSB
40128,ANTONIO LAURO CAMPANHA,STATE_REPRESENTATIVE,PSB
40133,JOÃO CARLOS CARAMEZ,STATE_REPRESENTATIVE,PSB
40134,JOÃO AGUIAR RIBEIRO,STATE_REPRESENTATIVE,PSB
40140,EDSON ELIAS KHOURI,STATE_REPRESENTATIVE,PSB
40147,RIVANDA OLIVEIRA RIELI,STATE_REPRESENTATIVE,PSB
40150,EDUARDO NASCIMENTO,STATE_REPRESENTATIVE,PSB
40153,LUCAS DE OLIVEIRA CARDOSO,STATE_REPRESENTATIVE,PSB
40155,MARIA JOSÉ DA SILVA BEZERRA,STATE_REPRESENTATIVE,PSB
40167,GRACE LAINE PINCERATO CARREIRA DINI,STATE_REPRESENTATIVE,PSB
40180,JOSÉ APARECIDO ALVES,STATE_REPRESENTATIVE,PSB
40185,MARIA SALETE MARINI,STATE_REPRESENTATIVE,PSB
40192,LEANDRO ALTRÃO MARTINES,STATE_REPRESENTATIVE,PSB
40199,FABIO ADONIS PEREIRA,STATE_REPRESENTATIVE,PSB
40200,LUIZ CARLOS SILVA LEMOS,STATE_REPRESENTATIVE,PSB
40211,VALDOMIRO LOPES DA SILVA JUNIOR,STATE_REPRESENTATIVE,PSB
40222,GABRIELA VARGAS SABINO,STATE_REPRESENTATIVE,PSB
40227,SERGIO ROBERTO RIBEIRO DOS SANTOS,STATE_REPRESENTATIVE,PSB
40233,POLIANA ALVES FERNANDES PINTO,STATE_REPRESENTATIVE,PSB
40234,CLERISTON DOS SANTOS ARAÚJO,STATE_REPRESENTATIVE,PSB
40240,JOCELY RAMOS DOS REIS MARCO,STATE_REPRESENTATIVE,PSB
40245,CHARLES ROBERTO PAES,STATE_REPRESENTATIVE,PSB
40256,EDUARDO LUIZ,STATE_REPRESENTATIVE,PSB
40261,MAURICIO MARTINEZ,STATE_REPRESENTATIVE,PSB
40283,FABRICIO SANCHES MESTRINER,STATE_REPRESENTATIVE,PSB
40300,CARMEN DA SILVA FERREIRA,STATE_REPRESENTATIVE,PSB
40303,DAVID SANTANA DA SILVA,STATE_REPRESENTATIVE,PSB
40321,ABIDAN HENRIQUE DA SILVA,STATE_REPRESENTATIVE,PSB
40333,RAFAEL ZAMPRONIO DA SILVEIRA,STATE_REPRESENTATIVE,PSB
40345,ANDERSON FREITAS BARBOSA PASSOS,STATE_REPRESENTATIVE,PSB
40377,ALEXANDRE SÓCRATES NAVISKAS,STATE_REPRESENTATIVE,PSB
40400,RENATA FALZONI,STATE_REPRESENTATIVE,PSB
40404,CAMILA TAPIA ROJAS SEGATO,STATE_REPRESENTATIVE,PSB
40412,FERNANDA DE MORAES DA SILVA,STATE_REPRESENTATIVE,PSB
40440,CLAUDIO OLIVEIRA DE MESSIAS,STATE_REPRESENTATIVE,PSB
40444,JULIANO MALAQUIAS BOTELHO,STATE_REPRESENTATIVE,PSB
40445,JOSELI ELVIRA CAVALHEIRO,STATE_REPRESENTATIVE,PSB
40455,VESPASIANO SAULO DA COSTA E SILVA,STATE_REPRESENTATIVE,PSB
40456,PERMÍNIO MONTEIRO DA SILVA,STATE_REPRESENTATIVE,PSB
40457,LISETE GOMES DAS NEVES,STATE_REPRESENTATIVE,PSB
40500,GRAZIELA COSTA LEITE,STATE_REPRESENTATIVE,PSB
40505,MARCELO FERREIRA KAWATOKO,STATE_REPRESENTATIVE,PSB
40525,WAINES MOREIRA ALVES,STATE_REPRESENTATIVE,PSB
40537,FLORDINICE PINHEIRO,STATE_REPRESENTATIVE,PSB
40540,LARA EUNICE SANTOS BARBOSA,STATE_REPRESENTATIVE,PSB
40555,PEDRO TOMISHIGUE MORI,STATE_REPRESENTATIVE,PSB
40570,ANTONIO CARLOS RODRIGUES TEIXEIRA JUNIOR,STATE_REPRESENTATIVE,PSB
40577,RODRIGO ALMEIDA PASSOS,STATE_REPRESENTATIVE,PSB
40600,ANDRÉA DAS NEVES NERI DE SANTANA,STATE_REPRESENTATIVE,PSB
40635,LAÍS HELENA ANTONIO DOS SANTOS ALOISE,STATE_REPRESENTATIVE,PSB
40640,CAIO FRANÇA DE GOUVÊA GOMES,STATE_REPRESENTATIVE,PSB
40650,CASSIANO ROSADO CORREIA,STATE_REPRESENTATIVE,PSB
40656,SÍLVIA ELENA BITTENCOURT,STATE_REPRESENTATIVE,PSB
40665,SHIRLEI APARECIDA MOURA DA SILVA,STATE_REPRESENTATIVE,PSB
40666,CARLOS ALBERTO ROSSI,STATE_REPRESENTATIVE,PSB
40670,ROBERTO MONTEIRO,STATE_REPRESENTATIVE,PSB
40690,DOUGLAS AMPARADO CABRAL,STATE_REPRESENTATIVE,PSB
40700,ELIAS PEREIRA FREITAS DA SILVA JUNIOR,STATE_REPRESENTATIVE,PSB
40717,SUSIMEIRE RIBEIRO DOS SANTOS,STATE_REPRESENTATIVE,PSB
40777,PETERSON RUAN AIELLO DO COUTO RAMOS,STATE_REPRESENTATIVE,PSB
40789,JOSÉ ANTÔNIO FERREIRA,STATE_REPRESENTATIVE,PSB
40808,LUIS FERNANDO ALVES DE LIMA SANTOS,STATE_REPRESENTATIVE,PSB
40813,ALEXANDRE SIMÕES PIMENTEL,STATE_REPRESENTATIVE,PSB
40848,CÉSAR CAPUTO GUIMARÃES,STATE_REPRESENTATIVE,PSB
40850,RICARDO DE FARIA SILVA,STATE_REPRESENTATIVE,PSB
40888,CYNTHIA MICHELS,STATE_REPRESENTATIVE,PSB
40900,PAULO CEZAR CONCEIÇÃO QUADROS,STATE_REPRESENTATIVE,PSB
40991,JAIME DA SILVA,STATE_REPRESENTATIVE,PSB
40999,ABDULBASET JAROUR,STATE_REPRESENTATIVE,PSB
43000,CLAUDIA VISONI,STATE_REPRESENTATIVE,PV
43007,MARIA DAS DORES ALVES SILVA,STATE_REPRESENTATIVE,PV
43033,THIAGO RODRIGO MARTINS,STATE_REPRESENTATIVE,PV
43043,DACIO BERALDO BICUDO,STATE_REPRESENTATIVE,PV
43090,JOANA DARQUE DA PAZ,STATE_REPRESENTATIVE,PV
43123,WILLDSON MENDES STAHN,STATE_REPRESENTATIVE,PV
43190,ANGELO PAULINO DA SILVA,STATE_REPRESENTATIVE,PV
43222,CRISTIANE ALEXANDRE MENDES,STATE_REPRESENTATIVE,PV
43333,LEONARDO CÉSAR TASSINARI,STATE_REPRESENTATIVE,PV
43343,ARLETE FERREIRA RIBEIRO,STATE_REPRESENTATIVE,PV
43430,DONIZETI APARECIDO ALVES FERREIRA,STATE_REPRESENTATIVE,PV
43433,RICARDO JOSÉ LEMES,STATE_REPRESENTATIVE,PV
43444,ROMILDO DE PINHO CAMPELLO,STATE_REPRESENTATIVE,PV
43500,AMILCAR MARCEL DE SOUZA,STATE_REPRESENTATIVE,PV
43773,JOEL MOREIRA PASSOS JUNIOR,STATE_REPRESENTATIVE,PV
44001,EDSON DE OLIVEIRA GIRIBONI,STATE_REPRESENTATIVE,UNIÃO
44002,MARIA INES PINTO DE OLIVEIRA SANTIAGO,STATE_REPRESENTATIVE,UNIÃO
44004,ANDERSON REITANO RICARDO,STATE_REPRESENTATIVE,UNIÃO
44007,FELIPE SOUZA MURAKAMI DE FRANCO,STATE_REPRESENTATIVE,UNIÃO
44008,CESAR ROCHA ANDRADE DA SILVA,STATE_REPRESENTATIVE,UNIÃO
44009,FELIPPE LOURENÇO OLIVEIRA COELHO,STATE_REPRESENTATIVE,UNIÃO
44011,CARLOS JOSE GASPAR,STATE_REPRESENTATIVE,UNIÃO
44014,MYRIAN RAVANELLI SCANDAR KARAM,STATE_REPRESENTATIVE,UNIÃO
44016,CLAUDINEI LUIS DA SILVA,STATE_REPRESENTATIVE,UNIÃO
44018,DEOMERCE DE SOUZA DAMASCENO,STATE_REPRESENTATIVE,UNIÃO
44019,RODRIGO LUIS DE BARROS ALMEIDA,STATE_REPRESENTATIVE,UNIÃO
44023,ANA ROSA TEIXEIRA DE ARAUJO,STATE_REPRESENTATIVE,UNIÃO
44025,FERNANDO GALVAO MOURA,STATE_REPRESENTATIVE,UNIÃO
44033,PAULO NUNES PINHEIRO,STATE_REPRESENTATIVE,UNIÃO
44040,OCIMAR DOS REIS OLIVEIRA,STATE_REPRESENTATIVE,UNIÃO
44041,SORAIA DOS SANTOS CARNEIRO D EPIRO,STATE_REPRESENTATIVE,UNIÃO
44044,SOLANGE CRISTINA DE FREITAS,STATE_REPRESENTATIVE,UNIÃO
44045,OSTERLAINE HENRIQUES ALVES,STATE_REPRESENTATIVE,UNIÃO
44050,JURACY DA CONCEIÇÃO DOS SANTOS,STATE_REPRESENTATIVE,UNIÃO
44054,MARI CRISTINA BIZARI,STATE_REPRESENTATIVE,UNIÃO
44055,LAERCIO SANDES DE OLIVEIRA,STATE_REPRESENTATIVE,UNIÃO
44070,FABIO DUARTE JOANA,STATE_REPRESENTATIVE,UNIÃO
44077,RAFAEL SARAIVA GAIA,STATE_REPRESENTATIVE,UNIÃO
44080,ELIANA PAULA CARETI,STATE_REPRESENTATIVE,UNIÃO
44081,AUGUSTO CÉSAR CORREA NETO,STATE_REPRESENTATIVE,UNIÃO
44100,VITOR ABOU ANNI,STATE_REPRESENTATIVE,UNIÃO
44110,HELIO VIEIRA MALHEIROS JUNIOR,STATE_REPRESENTATIVE,UNIÃO
44111,DANIEL BEZERRA RIBEIRO SOARES,STATE_REPRESENTATIVE,UNIÃO
44112,ANA CLAUDIA LEITE FERRARI,STATE_REPRESENTATIVE,UNIÃO
44118,EDMIR JOSE ABI CHEDID,STATE_REPRESENTATIVE,UNIÃO
44122,JOSE ALDO DEMARCHI,STATE_REPRESENTATIVE,UNIÃO
44123,OLIVIO AUGUSTO FREITAS CHAVES,STATE_REPRESENTATIVE,UNIÃO
44125,JOAO BATISTA DO PRADO,STATE_REPRESENTATIVE,UNIÃO
44127,CAMILA GRASIELE SANGREGORIO SOARES,STATE_REPRESENTATIVE,UNIÃO
44130,LETICIA CRISTINA DA SILVA,STATE_REPRESENTATIVE,UNIÃO
44140,THIAGO VERONICO DE FREITAS,STATE_REPRESENTATIVE,UNIÃO
44144,RONALDO FORMIGAO,STATE_REPRESENTATIVE,UNIÃO
44150,GISELE APARECIDA DA SILVA RAMOS,STATE_REPRESENTATIVE,UNIÃO
44155,FERNANDA ALVES DA SILVA,STATE_REPRESENTATIVE,UNIÃO
44156,ALINE CARBALLO TEIXEIRA,STATE_REPRESENTATIVE,UNIÃO
44171,JAQUELINE MONTEIRO DE CARVALHO BARRETO,STATE_REPRESENTATIVE,UNIÃO
44190,ADMILSON DE SOUZA,STATE_REPRESENTATIVE,UNIÃO
44193,BENEDITO ROBERTO MEIRA,STATE_REPRESENTATIVE,UNIÃO
44200,RENATO DA SILVA GOIS,STATE_REPRESENTATIVE,UNIÃO
44220,ANDRE CRISTHIANO CAYRES RIBEIRO,STATE_REPRESENTATIVE,UNIÃO
44222,JORGE TADEU MUDALEN,STATE_REPRESENTATIVE,UNIÃO
44234,LUIZ OTAVIO DA SILVA,STATE_REPRESENTATIVE,UNIÃO
44244,AQUEVIRQUE ANTONIO NHOLLA,STATE_REPRESENTATIVE,UNIÃO
44250,MILTON LEITE DA SILVA FILHO,STATE_REPRESENTATIVE,UNIÃO
44300,GILBERTO DANIEL JUNIOR,STATE_REPRESENTATIVE,UNIÃO
44321,RAFAELA KOBAL FERNANDES DE CARVALHO,STATE_REPRESENTATIVE,UNIÃO
44333,AMANDA VETTORAZZO CARNEIRO,STATE_REPRESENTATIVE,UNIÃO
44345,REINALDO BRIGIDO DE SOUSA,STATE_REPRESENTATIVE,UNIÃO
44350,MARCIA LENTZ,STATE_REPRESENTATIVE,UNIÃO
44363,TANIA CRISTINA FRUCHI,STATE_REPRESENTATIVE,UNIÃO
44400,RAFAEL ELIAS MACHADO PEREIRA ANTUNES,STATE_REPRESENTATIVE,UNIÃO
44411,LEANDRO CALDEIRA NAVA,STATE_REPRESENTATIVE,UNIÃO
44422,SIDELI DA SILVA LOPES,STATE_REPRESENTATIVE,UNIÃO
44433,MARCELO FUSCO,STATE_REPRESENTATIVE,UNIÃO
44440,JUAREZ PEREIRA DA SILVA,STATE_REPRESENTATIVE,UNIÃO
44441,LUIZ CLAUDIO VENANCIO ALVES,STATE_REPRESENTATIVE,UNIÃO
44444,MARIA HELENA PASINI PEDROSO PETERNELLI,STATE_REPRESENTATIVE,UNIÃO
44445,JOAO BATISTA ROCHA,STATE_REPRESENTATIVE,UNIÃO
44447,JUAN RAMON SOTO,STATE_REPRESENTATIVE,UNIÃO
44450,FLAVIA MENDES GOMES,STATE_REPRESENTATIVE,UNIÃO
44451,EDEMIR DE MELO,STATE_REPRESENTATIVE,UNIÃO
44456,FERNANDO HENRIQUE CURY,STATE_REPRESENTATIVE,UNIÃO
44470,WERMESON PEREIRA DA SILVA,STATE_REPRESENTATIVE,UNIÃO
44477,MISAEL ARAUJO RODRIGUES DA SILVA,STATE_REPRESENTATIVE,UNIÃO
44500,CARLOS LOTHAR KAUTZA,STATE_REPRESENTATIVE,UNIÃO
44532,LUCAS MÁXIMO DE JESUS,STATE_REPRESENTATIVE,UNIÃO
44544,MAURICIO MENNA BARRETO GASPARINI,STATE_REPRESENTATIVE,UNIÃO
44550,HUMBERTO YUDI WATANABE,STATE_REPRESENTATIVE,UNIÃO
44555,CRISTIANO MOREIRA PINTO BERALDO,STATE_REPRESENTATIVE,UNIÃO
44556,GILVANIA MEDEIROS DE OLIVEIRA,STATE_REPRESENTATIVE,UNIÃO
44557,SERGIO DE PAULA REIS FILHO,STATE_REPRESENTATIVE,UNIÃO
44560,NELMA APARECIDA ANDRADE SOUZA,STATE_REPRESENTATIVE,UNIÃO
44567,AGLIBERTO DO SOCORRO CHAGAS,STATE_REPRESENTATIVE,UNIÃO
44580,MARCELO HERCOLIN,STATE_REPRESENTATIVE,UNIÃO
44600,ROSANGELA DA SILVA SCARPINELLI,STATE_REPRESENTATIVE,UNIÃO
44611,VIVIANE DOS SANTOS SILVA CASAMASSA,STATE_REPRESENTATIVE,UNIÃO
44644,RODRIGO CESAR REGORAO VERONEZI,STATE_REPRESENTATIVE,UNIÃO
44662,ANGELA DONATIELLO LOPES,STATE_REPRESENTATIVE,UNIÃO
44665,LUIZA KELLI KEIKO VIEIRA HATSUGA,STATE_REPRESENTATIVE,UNIÃO
44677,RODRIGO ADRIANO DA SILVA,STATE_REPRESENTATIVE,UNIÃO
44678,DONILZETE JOSÉ SOARES,STATE_REPRESENTATIVE,UNIÃO
44700,LUIZ CARLOS GONDIM TEIXEIRA,STATE_REPRESENTATIVE,UNIÃO
44705,ROLGACIANO FERNANDES ALMEIDA,STATE_REPRESENTATIVE,UNIÃO
44707,BENEDITO DE VITTO JUNIOR,STATE_REPRESENTATIVE,UNIÃO
44722,VIVIANE SOARES DE OLIVEIRA ALVES,STATE_REPRESENTATIVE,UNIÃO
44744,ADRIANA CRISTINA SGRIGNEIRO NUNES,STATE_REPRESENTATIVE,UNIÃO
44767,CECILIA CLAUDINO GOMES DO AMARAL PEREIRA,STATE_REPRESENTATIVE,UNIÃO
44770,ADENILSON PEREIRA DE AMORIM,STATE_REPRESENTATIVE,UNIÃO
44777,AUGUSTO ZACARIAS CORREA LEITE,STATE_REPRESENTATIVE,UNIÃO
44789,JOÃO DA SILVA FILHO,STATE_REPRESENTATIVE,UNIÃO
44800,JAQUELINE DA SILVA LIRA ARRUDA,STATE_REPRESENTATIVE,UNIÃO
44852,CICERO APARECIDO DE MELO,STATE_REPRESENTATIVE,UNIÃO
44873,EDVALDO XAVIER CAVALCANTI,STATE_REPRESENTATIVE,UNIÃO
44888,WALTER MARTINS JUNIOR,STATE_REPRESENTATIVE,UNIÃO
44900,MARCUS LEVY ANDRADE ACOSTA,STATE_REPRESENTATIVE,UNIÃO
44944,RUBENS LOBATO PINHEIRO NETO,STATE_REPRESENTATIVE,UNIÃO
44997,NORALDINO PIMENTA FILHO,STATE_REPRESENTATIVE,UNIÃO
44999,RENATO DE SOUZA BATTISTA,STATE_REPRESENTATIVE,UNIÃO
45000,BRUNA DIAS FURLAN VICENTE,STATE_REPRESENTATIVE,PSDB
45002,IVONE FERNANDES DIAS DO NASCIMENTO,STATE_REPRESENTATIVE,PSDB
45007,DOMINGOS COSTA MINÉZIO GALLÉ,STATE_REPRESENTATIVE,PSDB
45011,FAOUAZ TAHA,STATE_REPRESENTATIVE,PSDB
45012,EDGARD TAKASHI SASAKI,STATE_REPRESENTATIVE,PSDB
45019,ISABEL CRISTINA DA SILVA MARCELINO VIEIRA,STATE_REPRESENTATIVE,PSDB
45040,FLÁVIO SPINUCCI JUNIOR,STATE_REPRESENTATIVE,PSDB
45045,ISRAEL ALEXANDRE DE SOUZA,STATE_REPRESENTATIVE,PSDB
45055,CAROLINA RIBEIRO FREITAS,STATE_REPRESENTATIVE,PSDB
45059,EDSON ROBERTO PARRON,STATE_REPRESENTATIVE,PSDB
45088,RENE VLADEMIR BLOTA JUNIOR,STATE_REPRESENTATIVE,PSDB
45100,CARLOS ALESSANDRO FRANCO BORRO DE MATOS,STATE_REPRESENTATIVE,PSDB
45111,MACIEL DOS SANTOS ROCHA,STATE_REPRESENTATIVE,PSDB
45114,MARIA LUCIA CARDOSO PINTO AMARY,STATE_REPRESENTATIVE,PSDB
45116,SILVANO SALES PEIXOTO,STATE_REPRESENTATIVE,PSDB
45122,ALESSANDRA VIEIRA DE CAMARGO TELES,STATE_REPRESENTATIVE,PSDB
45123,ROGERIO NOGUEIRA LOPES CRUZ,STATE_REPRESENTATIVE,PSDB
45125,MAURO BRAGATO,STATE_REPRESENTATIVE,PSDB
45133,JOSE CARLOS STANGARLINI,STATE_REPRESENTATIVE,PSDB
45145,GIOVANNA GUIMARÃES TRIPOLI VON USLAR,STATE_REPRESENTATIVE,PSDB
45150,DANIELLE SANTOS SILVA,STATE_REPRESENTATIVE,PSDB
45151,JOSÉ BERNARDO ORTIZ MONTEIRO JÚNIOR,STATE_REPRESENTATIVE,PSDB
45180,PATRÍCIA GAMA DE QUADROS BEZERRA,STATE_REPRESENTATIVE,PSDB
45192,DULCE RITA CHAVES DE ANDRADE DABKIWICZ,STATE_REPRESENTATIVE,PSDB
45200,CÉLIA CAMARGO LEÃO EDELMUTH,STATE_REPRESENTATIVE,PSDB
45219,JULIO CESAR DE OLIVEIRA,STATE_REPRESENTATIVE,PSDB
45222,ANDRÉ GASPARINI SPADARO,STATE_REPRESENTATIVE,PSDB
45232,CARLOS EDUARDO PIGNATARI,STATE_REPRESENTATIVE,PSDB
45240,VANDERLEI BORGES DE CARVALHO,STATE_REPRESENTATIVE,PSDB
45245,DAMARIS DIAS MOURA KUO,STATE_REPRESENTATIVE,PSDB
45321,RAFAEL POSTIGO MAZZALI,STATE_REPRESENTATIVE,PSDB
45333,ADRIANA GLEDYS ZINK,STATE_REPRESENTATIVE,PSDB
45345,EDILZA DE SOUSA MATSUSHITA,STATE_REPRESENTATIVE,PSDB
45377,SERGIO OLIVETTI JACOMINI,STATE_REPRESENTATIVE,PSDB
45400,ANALICE FERNANDES,STATE_REPRESENTATIVE,PSDB
45444,DANIEL HENRIQUE SILVA BASSI,STATE_REPRESENTATIVE,PSDB
45445,JOSÉ CARLOS CARRASCOSA DOS SANTOS,STATE_REPRESENTATIVE,PSDB
45450,ADRIANO BEDORE,STATE_REPRESENTATIVE,PSDB
45451,CARLOS CESAR ARCOLINO,STATE_REPRESENTATIVE,PSDB
45452,LEILA BEDANI FERREIRA,STATE_REPRESENTATIVE,PSDB
45453,ANA KEYLA SILVA SANTIAGO,STATE_REPRESENTATIVE,PSDB
45454,RENATO PUPO DE PAULA,STATE_REPRESENTATIVE,PSDB
45455,ALEXANDRE RIBEIRO MUSTAFA,STATE_REPRESENTATIVE,PSDB
45456,SARITA DE SOUZA GREGORIO,STATE_REPRESENTATIVE,PSDB
45500,DÉBORA MARCONDES SILVA FERRARESI,STATE_REPRESENTATIVE,PSDB
45545,JOSE ANTONIO BARROS MUNHOZ,STATE_REPRESENTATIVE,PSDB
45555,PEDRO MOTOITIRO KAWAI,STATE_REPRESENTATIVE,PSDB
45575,DINACI FERREIRA OLEAN,STATE_REPRESENTATIVE,PSDB
45600,ESTANISLAU MATIAS BARROS,STATE_REPRESENTATIVE,PSDB
45617,ANDRE LUIS ANCHÃO BRAGA,STATE_REPRESENTATIVE,PSDB
45622,VONG IEK LEONG,STATE_REPRESENTATIVE,PSDB
45647,FRANCISCO PEREIRA LIMA,STATE_REPRESENTATIVE,PSDB
45663,NATALINO ANTONIO DA SILVA,STATE_REPRESENTATIVE,PSDB
45666,ANA CRISTINA ALVES,STATE_REPRESENTATIVE,PSDB
45678,LUIZ HENRIQUE CIRILO,STATE_REPRESENTATIVE,PSDB
45680,CARLA SARDANO MORANDO,STATE_REPRESENTATIVE,PSDB
45688,ERIKA TEREZA COITINHO AFFONSO,STATE_REPRESENTATIVE,PSDB
45745,MARCO AURÉLIO GOMES DOS SANTOS,STATE_REPRESENTATIVE,PSDB
45777,ALEXANDRE FROTA DE ANDRADE,STATE_REPRESENTATIVE,PSDB
45780,MARCOS ANTONIO ZERBINI,STATE_REPRESENTATIVE,PSDB
45789,VINICIUS ALMEIDA CAMARINHA,STATE_REPRESENTATIVE,PSDB
45800,MARCOS ANTÔNIO DE SOUZA,STATE_REPRESENTATIVE,PSDB
45845,NELSA FLORINDA DE QUEIROZ METZLER,STATE_REPRESENTATIVE,PSDB
45888,ADALBERTO GODOY FREITAS,STATE_REPRESENTATIVE,PSDB
50000,PAULA NUNES DOS SANTOS,STATE_REPRESENTATIVE,PSOL
50001,CLAUDIA APARECIDA DE MELLO MONTANARI,STATE_REPRESENTATIVE,PSOL
50002,JOEFERSON FACCIN JOSÉ DE ALMEIDA,STATE_REPRESENTATIVE,PSOL
50005,GUILHERME DA COSTA AGUIAR CORTEZ,STATE_REPRESENTATIVE,PSOL
50007,JASPE LOPES BASTOS,STATE_REPRESENTATIVE,PSOL
50008,CINTIA VANESSA GOMES,STATE_REPRESENTATIVE,PSOL
50009,DENISE FERNANDES DE SOUZA PANTALEÃO,STATE_REPRESENTATIVE,PSOL
50010,ÉRIKA FERNANDA CÂNDIDO,STATE_REPRESENTATIVE,PSOL
50011,MARIANA FELIX SANTOS,STATE_REPRESENTATIVE,PSOL
50012,JÉSSICA MARQUES RIBEIRO,STATE_REPRESENTATIVE,PSOL
50013,ALDENIR DIAS DOS SANTOS,STATE_REPRESENTATIVE,PSOL
50014,CÁTIA DOS SANTOS MACHADO,STATE_REPRESENTATIVE,PSOL
50015,CLEBER DA SILVA,STATE_REPRESENTATIVE,PSOL
50018,MATHEUS LEMES MARTINS DE ASSIS,STATE_REPRESENTATIVE,PSOL
50019,VINÍCIUS ROSA RODRIGUES,STATE_REPRESENTATIVE,PSOL
50020,JULIO CEZAR DE ANDRADE,STATE_REPRESENTATIVE,PSOL
50033,REGINA CÉLIA GONÇALVES DOS SANTOS,STATE_REPRESENTATIVE,PSOL
50043,RODRIGO DA SILVA BANDINI,STATE_REPRESENTATIVE,PSOL
